1:19.528
1:20.581
1:22.307
1:21.143
1:22.407
1:22.031
1:21.382
1:18.567
1:17.135
1:20.364
1:19.215
1:19.562
1:20.181
1:20.529
1:18.748
1:19.659
1:18.812
1:18.754
1:20.632
1:19.917
1:20.136
1:19.628
1:18.654
1:19.843
1:21.110
1:20.488
1:19.573
1:18.260
1:20.014
1:19.425
1:19.653
1:19.927
1:21.425
1:20.932
1:20.678
1:20.124
1:20.748
1:18.860
1:18.862
1:17.675
1:19.683
1:19.438
1:18.564
1:18.107
1:21.121
1:19.653
1:22.230
1:18.881
1:18.409
1:18.234
1:19.814
1:17.895
1:19.135
1:18.019
1:18.271
1:18.741
1:20.723
1:20.946
1:19.697
1:19.467
1:20.871
1:19.658
1:19.471
1:19.538
1:18.347
1:19.489
1:17.876
1:19.821
1:18.734
1:18.692
1:21.642
1:19.468
1:21.444
1:19.433
1:19.733
1:19.045
1:18.787
1:20.635
1:17.541
1:20.329
1:19.876
1:19.528
1:21.655
1:21.504
1:21.318
1:19.564
1:20.253
1:19.283
1:20.254
1:19.481
1:19.657
1:19.328
1:19.989
1:20.357
1:20.270
1:18.389
1:19.158
1:20.578
1:19.549
1:20.146
1:20.243
1:21.407
1:20.747
1:20.209
1:19.746
1:19.987
1:18.868
1:20.385
1:20.173
1:20.012
1:19.913
1:18.814
1:21.564
1:16.173
1:20.852
1:19.572
1:21.306
1:20.231
1:19.582
1:20.157
1:20.532
1:17.209
1:20.534
1:30.238
1:20.362
1:21.194
1:19.428
1:19.876
1:19.210
1:21.654
1:18.993
1:18.750
1:20.694
1:18.427
1:20.259
1:18.450
1:18.682
1:19.777
1:19.879
1:20.294
1:21.254
1:18.283
1:19.462
1:17.230
1:20.879
1:17.465
1:17.053
1:16.354
1:19.386
1:19.842
1:19.639
1:19.577
1:19.612
1:19.219
1:19.317
1:17.531
1:17.979
1:19.659
1:19.244
1:20.468
1:19.111
1:20.213
1:19.347
1:20.034
1:19.678
1:18.975
1:19.746
1:18.576
1:19.948
1:19.254
1:17.413
1:20.112
1:20.930
1:21.756
1:19.904
1:19.458
1:20.814
1:18.847
1:17.175
1:16.169
1:17.725
1:18.483
1:20.737
1:18.811
1:18.012
1:19.613
1:20.369
1:20.784
1:19.849
1:19.455
1:18.333
1:18.684
1:19.725
1:16.654
1:19.445
1:21.278
1:20.547
1:17.834
1:18.423
1:19.754
1:19.653
1:20.147
1:20.008
1:20.352
1:20.474
1:18.434
1:20.946
1:19.530
1:17.024
1:19.765
1:19.658
1:18.928
1:19.622
1:20.515
1:19.599
1:20.738
1:19.533
1:20.641
1:19.466
1:18.005
1:19.789
1:18.891
1:19.410
1:19.438
1:18.450
1:20.436
1:20.981
1:21.587
1:21.165
1:19.121
1:17.643
1:19.528
1:20.872
1:18.798
1:20.890
1:21.547
1:21.081
1:20.820
1:20.216
1:19.946
1:20.314
1:18.436
1:20.267
1:16.870
1:18.956
1:21.103
1:19.789
1:17.391
1:21.413
1:20.375
1:19.803
1:19.654
1:21.481
1:18.397
1:21.085
1:22.001
1:20.910
1:20.237
1:19.623
1:20.729
1:21.228
1:19.333
1:19.521
1:19.418
1:17.072
1:20.827
1:19.768
1:19.555
1:18.973
1:19.814
1:19.312
1:19.260
1:18.362
1:21.444
1:20.812
1:20.749
1:18.686
1:20.481
1:21.747
1:20.325
1:22.008
1:20.723
1:20.264
1:20.773
1:20.944
1:18.146
1:20.114
1:18.023
1:18.330
1:20.489
1:21.367
1:17.198
1:21.676
1:20.557
1:20.558
1:21.547
1:21.216
1:19.269
1:22.116
1:20.087
1:19.481
1:21.485
1:20.284
1:21.573
1:18.178
1:22.926
1:21.064
1:18.814
1:21.399
1:17.123
1:21.481
1:18.573
1:20.694
1:20.463
1:21.911
1:21.098
1:20.865
1:21.344
1:20.109
1:19.361
1:20.225
1:20.114
1:17.774
1:20.056
1:19.981
1:16.547
1:20.024
1:21.490
1:19.787
1:21.654
1:17.413
1:22.487
1:19.000
1:21.148
1:20.467
1:19.274
1:18.111
1:17.674
1:20.654
1:18.814
1:21.404
1:21.037
1:20.326
1:19.183
1:20.707
1:16.898
1:16.224
1:27.194
1:17.135
1:19.743
1:18.973
1:17.673
1:16.843
1:17.625
1:18.213
1:18.667
1:19.715
1:17.657
1:16.362
1:20.346
1:17.312
1:15.974
1:16.279
1:18.637
1:16.456
1:18.878
1:16.288
1:19.425
1:16.567
1:19.309
1:22.725
1:21.481
1:20.248
1:21.500
1:21.284
1:21.831
1:18.546
1:20.604
1:18.393
1:16.617
1:19.388
1:16.218
1:18.152
1:20.455
1:18.453
1:16.826
1:18.141
1:18.946
1:20.158
1:19.394
1:19.444
1:18.427
1:19.789
1:22.524
1:19.273
1:18.763
1:20.938
1:19.826
1:21.997
1:19.546
1:19.382
1:22.225
1:21.227
1:24.639
1:22.345
1:21.826
1:21.239
1:23.329
1:22.739
1:19.248
1:22.421
1:21.806
1:22.421
1:21.806
1:20.246
1:17.883
1:16.492
1:21.344
1:20.567
1:15.970
1:20.788
1:20.362
1:20.944
1:19.941
1:21.736
1:20.404
1:18.868
1:15.481
1:20.193
1:19.354
1:20.307
1:20.786
1:18.492
1:21.232
1:22.185
1:16.551
1:21.679
1:19.024
1:19.882
1:15.915
